Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Chen Hongshou ,1598,1652,Ladies,1634,Works on Paper,"May 26, 2014",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"1,032,000","1,290,000","1,166,160",Premium
Chen Hongshou ,1598,1652,Narcissus,N/A,Works on Paper,"May 26, 2014",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"103,200","129,000","129,000",Premium
Chen Hongshou ,1598,1652,Visiting the plums in the mountains,N/A,Works on Paper,"April 06, 2014",Poly International Auction Hong Kong,Classical Chinese Paintings and Calligraphy,"193,349","232,019","415,057",Premium
Chen Hongshou ,1598,1652,Fragrance of the flowers,N/A,Works on Paper,"April 06, 2014",Poly International Auction Hong Kong,Classical Chinese Paintings and Calligraphy,"232,019","257,799",N/A,Bought In
Chen Hongshou ,1598,1652,Calligraphy,N/A,Works on Paper,"March 25, 2014",China Guardian  Beijing,37th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"5,628","7,236","6,472",Premium
Chen Hongshou ,1598,1652,Poem in running script,N/A,Works on Paper,"March 20, 2014",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"10,000","12,000","137,000",Premium
Attributed to Chen Hongshou ,1598,1652,Maiden,N/A,Works on Paper,"March 20, 2014",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"8,000","10,000","10,625",Premium
Chen Hongshou ,1598,1652,Lotus,N/A,Works on Paper,"March 20, 2014",Council Beijing,Spring Auction,N/A,N/A,642,Premium
Chen Hongshou ,1598,1652,Scholars,1645,Works on Paper,"March 20, 2014",Council Beijing,Spring Auction,N/A,N/A,"7,227",Premium
Attributed to Chen Hongshou ,1598,1652,Palace garden,N/A,Works on Paper,"December 17, 2013",Bonhams San Francisco,Fine Chinese Works of Art,"6,000","8,000","7,500",Premium
Chen Hongshou ,1598,1652,Louhan,N/A,Works on Paper,"December 15, 2013",China Guardian  Beijing,36th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"32,920","49,380",N/A,Bought In
Chen Hongshou ,1598,1652,Tao Yuanming with chrysanthemum,N/A,Works on Paper,"December 14, 2013",Xiling Yinshe Hangzhou,2013 Autumn Auction,"41,175","57,645","359,869",Premium
Chen Hongshou ,1598,1652,Lotus and Butterfly,N/A,Works on Paper,"December 04, 2013",Poly International Auction Beijing,2013 Autumn Auction: Classical Chinese Paintings and Calligraphy,"13,136","24,630","28,324",Premium
Chen Hongshou ,1598,1652,Calligraphy couplet,N/A,Works on Paper,"December 04, 2013",Poly International Auction Beijing,2013 Autumn Auction: Classical Chinese Paintings and Calligraphy,"9,852","16,420","11,329",Premium
Chen Hongshou ,1598,1652,Calligraphy couplet,N/A,Works on Paper,"December 04, 2013",Poly International Auction Beijing,2013 Autumn Auction: Classical Chinese Paintings and Calligraphy,"13,136","24,630","15,106",Premium
Chen Hongshou ,1598,1652,Narcissus,N/A,Works on Paper,"December 03, 2013",Poly International Auction Beijing,2013 Autumn Auction: The Collection of Fan Paintings of Xiaowanliu Hall Evening Sale,"90,255","131,280",N/A,Bought In
Chen Hongshou ,1598,1652,Landscape,N/A,Works on Paper,"December 03, 2013",Poly International Auction Beijing,2013 Autumn Auction: The Collection of Fan Paintings of Xiaowanliu Hall Evening Sale,"26,256","49,230",N/A,Bought In
