Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Zhao Zhiqian ,1829,1884,Flowers,N/A,Works on Paper,"December 01, 2007",Council Beijing,Autumn 2007 Auction,"6,770","8,124","7,582",Premium
Zhao Zhiqian ,1829,1884,Autumn Flowers,1870,Works on Paper,"November 26, 2007",Christie's Hong Kong,Fine Chinese Classical Paintings & Calligraphy,"5,144","7,715","10,448",Premium
Zhao Zhiqian ,1829,1884,Water lily,N/A,Works on Paper,"July 21, 2007",Xiling Yinshe Hangzhou,2007 Spring Art- Chinese Classical Painting and Calligraphy,"34,333","46,218","55,198",Premium
Zhao Zhiqian ,1829,1884,Flower,N/A,Works on Paper,"May 31, 2007",Poly International Auction Beijing,2007 Spring Auctions- Chinese Ancient Paintings and Calligraphy,"15,683","19,603",N/A,Bought In
Zhao Zhiqian ,1829,1884,Pine forest,1870,Works on Paper,"November 27, 2006",Christie's Hong Kong,Fine Classical Chinese Paintings & Calligraphy,"5,140","7,710","5,140",Hammer
Zhao Zhiqian ,1829,1884,Scent of plum blossom,1868,Works on Paper,"October 07, 2006",Sotheby's Hong Kong,Fine Chinese Paintings,"57,825","77,100","57,825",Hammer
Zhao Zhiqian ,1829,1884,Flowers,N/A,Works on Paper,"May 29, 2006",Christie's Hong Kong,Fine Classical Chinese Paintings & Calligraphy,"6,450","7,740","24,510",Hammer
Zhao Zhiqian ,1829,1884,Chrysanthemum and rock,N/A,Works on Paper,"November 28, 2005",Christie's Hong Kong,Classical Chinese Paintings & Calligraphy,"7,740","10,320","6,450",Hammer
Zhao Zhiqian ,1829,1884,Flowers,N/A,Works on Paper,"November 09, 2005",Sotheby's London,Chinese Ceramics & Works of Art,"13,927","20,890","8,704",Hammer
Zhao Zhiqian ,1829,1884,Blossoming,N/A,Works on Paper,"October 24, 2005",Sotheby's Hong Kong,Fine Chinese Paintings,"644,499","902,299","644,499",Hammer
Zhao Zhiqian ,1829,1884,Camellias and plum blossoms,1882,Works on Paper,"May 30, 2005",Christie's Hong Kong,Fine Classical Chinese Paintings & Calligraphy,"5,135","6,419","4,493",Hammer
Zhao Zhiqian ,1829,1884,Flowers and rocks,1872,Works on Paper,"May 30, 2005",Christie's Hong Kong,Fine Classical Chinese Paintings & Calligraphy,"12,839","15,407","30,815",Hammer
