Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,"5,822","8,886","10,924",Premium
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,919,"1,378","3,524",Premium
Style of Zheng Xie ,1693,1765,Bamboo and Rock,N/A,Works on Paper,"March 17, 2016",Christie's New York,The Ian and Susan Wilson Collection of Scholar's Objects,"6,000","9,000","2,000",Premium
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"March 16, 2016",Christie's New York,Fine Chinese Paintings,"60,000","80,000","87,500",Premium
Zheng Xie ,1693,1765,Bamboo and rock,N/A,Works on Paper,"December 26, 2015",Xiling Yinshe Hangzhou,2015 Autumn Auction,"185,519","247,359","284,464",Premium
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"December 20, 2015",China Guardian  Beijing,44th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,463,927,"3,909",Premium
Zheng Xie ,1693,1765,Bamboo,N/A,Works on Paper,"December 20, 2015",China Guardian  Beijing,44th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"7,726","12,361",N/A,Bought In
Zheng Xie ,1693,1765,Bamboo,N/A,Works on Paper,"December 20, 2015",China Guardian  Beijing,44th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,772,"1,236","1,421",Premium
Zheng Xie ,1693,1765,Bamboo,N/A,Works on Paper,"December 20, 2015",China Guardian  Beijing,44th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,772,"1,236","8,885",Premium
Zheng Xie ,1693,1765,Rock,N/A,Works on Paper,"December 20, 2015",China Guardian  Beijing,44th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,463,927,"3,554",Premium
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"December 20, 2015",China Guardian  Beijing,44th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,772,"1,236",N/A,Bought In
Zheng Xie ,1693,1765,Pflaumenblüte,N/A,Works on Paper,"December 07, 2015",Nagel Auktionen Stuttgart,Asiatische Kunst,N/A,N/A,N/A,Bought In
Zheng Xie ,1693,1765,Seven-character Couplet in running script,N/A,Works on Paper,"December 07, 2015",Poly International Auction Beijing,Important Chinese Calligraphy Night Sale,"125,174","187,761",N/A,Bought In
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"December 07, 2015",Poly International Auction Beijing,Important Chinese Calligraphy Night Sale,"312,935","469,402",N/A,Bought In
Zheng Xie ,1693,1765,Bamboo and Rock,N/A,Works on Paper,"November 30, 2015",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"129,033","193,549","392,260",Premium
Zheng Xie ,1693,1765,"Orchid, Chrysanthemum and Rock",1751,Works on Paper,"November 30, 2015",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"103,226","129,033",N/A,Bought In
Zheng Xie ,1693,1765,Calligraphic Couplet,1752,Works on Paper,"November 30, 2015",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"33,548","46,451","48,387",Premium
Zheng Xie ,1693,1765,Calligraphy in Running Script,N/A,Works on Paper,"October 07, 2015",China Guardian Hong Kong,China Guardian Hong Kong 2015 Autumn Auctions - Chinese Painting and Calligraphy from the Four Seas (III),"7,742","10,323","15,226",Premium
Zheng Xie ,1693,1765,Poem in Running Script,N/A,Works on Paper,"October 05, 2015",Sotheby's Hong Kong,Fine Classical Chinese Paintings,"19,356","25,808",N/A,Bought In
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"September 21, 2015",China Guardian  Beijing,43rd China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"1,888","3,462","3,619",Premium
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"September 21, 2015",China Guardian  Beijing,43rd China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"15,737","31,474",N/A,Bought In
Attributed to Zheng Xie ,1693,1765,Couplet,N/A,Works on Paper,"July 13, 2015",Bonhams Sydney,Asian Art,"44,550","59,400",N/A,Bought In
Zheng Xie ,1693,1765,Breeze through bamboo,1751,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"128,895","193,342","314,987",Premium
Zheng Xie ,1693,1765,Chrysanthemum and Rock,N/A,Works on Paper,"June 28, 2015",China Guardian  Beijing,42nd China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,322,645,"9,646",Premium
Attributed to Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"June 08, 2015",Waddingtons Toronto,Asian Art Auction,"4,816","6,422",N/A,Bought In
Zheng Xie ,1693,1765,Orchid,N/A,Works on Paper,"June 06, 2015",Poly International Auction Beijing,Ancient Chinese Paintings and Calligraphy,"128,960","193,440",N/A,Bought In
Zheng Xie ,1693,1765,Pine?Banmboo and Stone,1742,Works on Paper,"June 06, 2015",Poly International Auction Beijing,Ancient Chinese Paintings and Calligraphy,"403,000","564,200",N/A,Bought In
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"June 06, 2015",Poly International Auction Beijing,Ancient Chinese Paintings and Calligraphy,"19,344","29,016",N/A,Bought In
Attributed to Zheng Xie ,1693,1765,Bamboo,N/A,Works on Paper,"June 02, 2015",Stockholms Auktionsverk Stockholm,Klassiska,"6,989","8,154",N/A,Bought In
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"June 01, 2015",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"7,739","11,608",N/A,Bought In
