Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Tang Yin ,1470,1523,Landscape,N/A,Works on Paper,"December 05, 2016",Poly International Auction Beijing,2016 Autumn Sales - Connoisseurship in Ancient Arts:Chinese Classical Paintings and Calligraphy Day Sale,"11,608","23,216","75,089",Premium
Tang Yin ,1470,1523,Landscape,N/A,Works on Paper,"December 05, 2016",Poly International Auction Beijing,2016 Autumn Sales - Connoisseurship in Ancient Arts:Chinese Classical Paintings and Calligraphy Day Sale,"11,608","23,216","58,402",Premium
Tang Yin ,1470,1523,Moutain in Autumn,1507,Works on Paper,"November 28, 2016",China Guardian Hong Kong,China Guardian HK 2016 Autumn Auctions - Classical Chinese Painting and Calligraphy,N/A,N/A,"2,984,034",Premium
Tang Yin ,1470,1523,Spiritism,N/A,Works on Paper,"November 28, 2016",China Guardian Hong Kong,China Guardian HK 2016 Autumn Auctions - Classical Chinese Painting and Calligraphy,"1,031,199","1,546,799","1,457,214",Premium
Attributed to Tang Yin ,1470,1523,Drunk Li Bai,1521,Works on Paper,"November 28, 2016",China Guardian Hong Kong,China Guardian HK 2016 Autumn Auctions - Classical Chinese Painting and Calligraphy,"10,311","12,889","76,050",Premium
Tang Yin ,1470,1523,Playing Zither,N/A,Works on Paper,"November 14, 2016",China Guardian  Beijing,China Guardian 2016 Autumn Auctions - Classical Chinese Painting and Calligraphy,"7,310","11,696","12,609",Premium
Tang Yin ,1470,1523,Calligraphy in Running Script,N/A,Works on Paper,"November 13, 2016",China Guardian  Beijing,China Guardian 2016 Autumn Auctions - Grand View: Chinese Painting Highlight · Classical,"7,340,000","8,808,000","8,744,876",Premium
Tang Yin ,1470,1523,[Untitled],N/A,Works on Paper,"November 11, 2016",Poly International Auction Beijing,The 36th Fine Arts Auction - Memorize - A Fine Classic Chinese Paintings and Calligraphy Special,N/A,N/A,"3,374",Premium
Attributed to Tang Yin ,1470,1523,Landscapes and Poem,N/A,Works on Paper,"October 03, 2016",Sotheby's Hong Kong,Fine Classical Chinese Paintings,"64,449","103,119","80,562",Premium
Tang Yin ,1470,1523,Landscape,N/A,Works on Paper,"September 25, 2016",China Guardian  Beijing,47th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"5,246","8,244",N/A,Bought In
Tang Yin ,1470,1523,Landscape,N/A,Works on Paper,"September 25, 2016",China Guardian  Beijing,47th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,749,"1,199","2,585",Premium
Tang Yin ,1470,1523,Horses,N/A,Works on Paper,"September 25, 2016",China Guardian  Beijing,47th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"9,743","14,990",N/A,Bought In
Tang Yin ,1470,1523,Plum,N/A,Works on Paper,"September 25, 2016",China Guardian  Beijing,47th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"1,199","2,248","2,068",Premium
Tang Yin ,1470,1523,Character,N/A,Works on Paper,"September 25, 2016",China Guardian  Beijing,47th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,899,"1,798","3,792",Premium
Tang Yin ,1470,1523,Louhan,N/A,Works on Paper,"September 25, 2016",China Guardian  Beijing,47th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"2,248","5,246","5,516",Premium
Tang Yin ,1470,1523,Poems in Running Script,1519,Works on Paper,"September 15, 2016",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"200,000","400,000","706,000",Premium
Tang Yin ,1470,1523,Poeme en calligraphie,N/A,Works on Paper,"June 21, 2016",Christie's Paris,Art d'Asie,"13,511","20,267","96,268",Premium
Tang Yin ,1470,1523,Calligraphy,N/A,Works on Paper,"June 18, 2016",China Guardian  Beijing,46th China Guardian Quarterly Auction - Chinese Painting and Calligraphy (II),455,911,455,Premium
Tang Yin ,1470,1523,Landscape,N/A,Works on Paper,"June 06, 2016",Poly International Auction Beijing,Connoisseurship in Ancient Arts:Chinese Classical Paintings and Calligraphy Day Sale,N/A,N/A,"11,386",Premium
Tang Yin ,1470,1523,Landscape,N/A,Works on Paper,"June 06, 2016",Poly International Auction Beijing,Connoisseurship in Ancient Arts:Chinese Classical Paintings and Calligraphy Day Sale,"42,652","57,885","49,050",Premium
Tang Yin ,1470,1523,Figure,N/A,Works on Paper,"June 05, 2016",Poly International Auction Beijing,More Sublime When Looking Up Chinese Classical Paintings and Calligraphy Evening Sale,"532,984","989,827","875,616",Premium
