Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"December 15, 2013",China Guardian  Beijing,36th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"9,876","19,752","45,429",Premium
Zhang Ruitu ,1576,1641,Calligraphy,1625,Works on Paper,"December 03, 2013",Poly International Auction Beijing,2013 Autumn Auction: The Important Classical Chinese Paintings from Yi QingZhai Collection,"164,100","295,380","188,715",Premium
Zhang Ruitu ,1576,1641,Calligraphy,N/A,Works on Paper,"December 03, 2013",Poly International Auction Beijing,2013 Autumn Auction: Delighted with Ink and Wash: Classical Chinese Paintings and Calligraphies Evening Sale,"295,380","459,480",N/A,Bought In
Zhang Ruitu ,1576,1641,Seven-character Poems in Cursive Script,N/A,Works on Paper,"November 25, 2013",Christie's Hong Kong,The Su Zhu An Collection of Chinese Paintings and Inkstones,"129,000","193,500","779,160",Premium
Attributed to Zhang Ruitu ,1576,1641,Boating in the spring rain,N/A,Works on Paper,"November 24, 2013",Bonhams Hong Kong,"Fine Chinese Paintings - Classical, Modern & Contemporary Ink","19,350","32,250",N/A,Bought In
Zhang Ruitu ,1576,1641,Five Character Poem in Running Script,N/A,Works on Paper,"November 19, 2013",China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Important Private Collections (VII) - (IX),"49,230","82,050","113,229",Premium
Zhang Ruitu ,1576,1641,Calligrpphy in Running Script,1636,Works on Paper,"November 19, 2013",China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Classical Chinese Painting and Calligraphy,"131,280","196,920","434,044",Premium
Zhang Ruitu ,1576,1641,Calligraphy in Running Script,1633,Works on Paper,"November 16, 2013",China Guardian  Beijing,China Guardian 2013 Autumn Auctions - Grand View: Chinese Painting Highlight,"295,380","459,480","1,132,290",Premium
Zhang Ruitu ,1576,1641,Fan Leaves By Four Ming And Qing Masters,N/A,Works on Paper,"September 19, 2013",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"5,000","8,000","6,250",Premium
Zhang Ruitu ,1576,1641,Poem In Cursive Script,N/A,Works on Paper,"September 19, 2013",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"120,000","150,000","209,000",Premium
