Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Wen Zhengming ,1470,1559,Landscape,N/A,Works on Paper,"June 06, 2016",Poly International Auction Beijing,Connoisseurship in Ancient Arts:Chinese Classical Paintings and Calligraphy Day Sale,"33,512","48,745",N/A,Bought In
Wen Zhengming ,1470,1559,Calligraphy,N/A,Works on Paper,"June 05, 2016",Poly International Auction Beijing,More Sublime When Looking Up Chinese Classical Paintings and Calligraphy Evening Sale,"60,912","121,824","122,586",Premium
Wen Zhengming ,1470,1559,Calligraphy,N/A,Works on Paper,"June 05, 2016",Poly International Auction Beijing,More Sublime When Looking Up Chinese Classical Paintings and Calligraphy Evening Sale,"532,984","913,687","875,616",Premium
Wen Zhengming ,1470,1559,Fishing under the Tree,N/A,Works on Paper,"June 05, 2016",Poly International Auction Beijing,More Sublime When Looking Up Chinese Classical Paintings and Calligraphy Evening Sale,"487,299","761,405","560,394",Premium
Wen Zhengming ,1470,1559,Running Script Calligraphy,N/A,Works on Paper,"May 30, 2016",Christie's Hong Kong,Fine Chinese Classical Paintings & Calligraphy,"128,707","193,061","205,932",Premium
Wen Zhengming ,1470,1559,Travelling Deep in the Mountains,N/A,Works on Paper,"May 30, 2016",Christie's Hong Kong,Fine Chinese Classical Paintings & Calligraphy,"321,768","450,476","653,834",Premium
Wen Zhengming ,1470,1559,Studio in the Forest,N/A,Works on Paper,"May 30, 2016",Christie's Hong Kong,Fine Chinese Classical Paintings & Calligraphy,"77,224","102,966","96,530",Premium
Wen Jia ,1501,1583,Calligraphy; Scholar Under The Trees,N/A,Works on Paper,"May 30, 2016",Sotheby's Hong Kong,Fine Classical Chinese Paintings,"7,722","10,296","56,309",Premium
Wen Zhengming ,1470,1559,The Tiger Hill,1520,Works on Paper,"May 30, 2016",Sotheby's Hong Kong,Fine Classical Chinese Paintings,"154,449","231,673",N/A,Bought In
Wen Zhengming ,1470,1559,Landscape,N/A,Works on Paper,"May 29, 2016",China Guardian Hong Kong,China Guardian Hong Kong 2016 Spring Auctions - Classical Chinese Painting and Calligraphy,"10,300","15,450",N/A,Bought In
Wen Zhengming ,1470,1559,Calligraphy in Running Script,1558,Works on Paper,"May 29, 2016",China Guardian Hong Kong,China Guardian Hong Kong 2016 Spring Auctions - Classical Chinese Painting and Calligraphy,"77,251","103,002",N/A,Bought In
Wen Zhengming ,1470,1559,Riverside Landscape,N/A,Works on Paper,"May 29, 2016",China Guardian Hong Kong,China Guardian Hong Kong 2016 Spring Auctions - Classical Chinese Painting and Calligraphy,"10,300","15,450",N/A,Bought In
Wen Zhengming ,1470,1559,Landscape,N/A,Works on Paper,"May 29, 2016",China Guardian Hong Kong,China Guardian Hong Kong 2016 Spring Auctions - Classical Chinese Painting and Calligraphy,"579,389","643,765",N/A,Bought In
Wen Zhengming ,1470,1559,Bamboo and rock,N/A,Works on Paper,"May 28, 2016",Poly International Auction Hong Kong,The Beauty of Brushes - A Selection of Chinese Paintings and Calligraphy [2],N/A,N/A,"8,811",Premium
Wen Zhengming ,1470,1559,Conversation at Riverbank,1554,Works on Paper,"May 16, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Classical Chinese Painting and Calligraphy,"42,931","58,263",N/A,Bought In
Wen Zhengming ,1470,1559,Seven-Character Poem in Running Script,N/A,Works on Paper,"May 16, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Classical Chinese Painting and Calligraphy,"76,663","91,995","290,936",Premium
Wen Zhengming ,1470,1559,Flower and Calligraphy,N/A,Works on Paper,"May 16, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Classical Chinese Painting and Calligraphy,"12,266","18,399","14,105",Premium
Wen Zhengming ,1470,1559,Calligraphy in Running Script,N/A,Works on Paper,"May 16, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Elegance of Wu School - Ming's Fans Selection from Jiashutang Studio,"183,991","275,986",N/A,Bought In
Wen Zhengming ,1470,1559,Seven-character Poem in Running Script,N/A,Works on Paper,"May 16, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Elegance of Wu School - Ming's Fans Selection from Jiashutang Studio,"18,399","27,598","82,872",Premium
Wen Zhengming ,1470,1559,Lady with Bamboo,1542,Works on Paper,"May 15, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Grand View: Chinese Painting Highlight - Classical,"765,380","918,456",N/A,Bought In
Wen Zhengming ,1470,1559,Viewing Spring,1531,Works on Paper,"May 15, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Grand View: Chinese Painting Highlight - Classical,"1,836,912","2,755,369","2,112,449",Premium
Wen Zhengming ,1470,1559,Seven-Character Poem in Running Script,N/A,Works on Paper,"May 15, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Grand View: Chinese Painting Highlight - Classical,"91,845","122,460","176,037",Premium
Wen Zhengming ,1470,1559,Calligraphy in Running Script,1534,Works on Paper,"May 15, 2016",China Guardian  Beijing,China Guardian 2016 Spring Auctions - Grand View: Chinese Painting Highlight - Classical,"275,536","428,612","316,867",Premium
Wen Zhengming ,1470,1559,Betrachten des Vollmondes am Mittherbstfest mit Kalligraphie des Künstlers,N/A,Works on Paper,"May 06, 2016",Nagel Auktionen Stuttgart,Asiatische Kunst,"34,213","57,022","216,685",Hammer
Wen Zhengming ,1470,1559,Die Fahrt zur Roten Wand,N/A,Works on Paper,"May 06, 2016",Nagel Auktionen Stuttgart,Asiatische Kunst,"17,106","28,511","17,106",Hammer
Wen Zhengming ,1470,1559,Mountain Studio in Solitude,N/A,Works on Paper,"April 04, 2016",Sotheby's Hong Kong,Chinese Paintings & Calligraphy from the Yong Li Studio,"154,771","206,362","193,464",Premium
Wen Zhengming ,1470,1559,Character and Landscape,N/A,Works on Paper,"March 28, 2016",China Guardian  Beijing,45th China Guardian Quarterly Auction - Classical Chinese Painting and Calligraphy,"1,838","3,370","2,114",Premium
