Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Attributed to Wang Yuanqi ,1642,1715,Mountain Landscape,1713,Works on Paper,"September 15, 2014",Bonhams New York,Chinese Art from the Scholar's Studio,"3,000","5,000",N/A,Bought In
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"June 22, 2014",China Guardian  Beijing,38th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,321,642,"7,392",Premium
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"June 22, 2014",China Guardian  Beijing,38th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,482,964,"1,848",Premium
Wang Yuanqi ,1642,1715,Landscape,1715,Works on Paper,"June 04, 2014",Poly International Auction Beijing,Connoisseurship in Ancient Arts: Chinese Classical Paintings and Calligraphy Day Sale,"639,600","959,399","845,870",Premium
Wang Yuanqi ,1642,1715,Landscape,1685,Works on Paper,"June 04, 2014",Poly International Auction Beijing,Connoisseurship in Ancient Arts: Chinese Classical Paintings and Calligraphy Day Sale,"511,679","767,519",N/A,Bought In
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"June 04, 2014",Poly International Auction Beijing,Connoisseurship in Ancient Arts: Chinese Classical Paintings and Calligraphy Day Sale,"143,910","239,849","165,496",Premium
Wang Yuanqi ,1642,1715,Landscape,1699,Works on Paper,"June 04, 2014",Poly International Auction Beijing,Connoisseurship in Ancient Arts: Chinese Classical Paintings and Calligraphy Day Sale,"12,791","15,989",N/A,Bought In
Wang Yuanqi ,1642,1715,Autumn Scenery,1699,Works on Paper,"May 26, 2014",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"154,800","193,500","175,440",Premium
Manner of Ni Zan ,1301,1374,Landscape,1695,Works on Paper,"May 25, 2014",Bonhams Hong Kong,Chinese Paintings and Calligraphy,"38,700","64,500",N/A,Bought In
Wang Yuanqi ,1642,1715,Autumn Landscape,1709,Works on Paper,"May 25, 2014",Bonhams Hong Kong,Chinese Paintings and Calligraphy,"425,700","554,700",N/A,Bought In
Wang Yuanqi ,1642,1715,Water Village,1691,Works on Paper,"May 25, 2014",Bonhams Hong Kong,Chinese Paintings and Calligraphy,N/A,N/A,"32,250",Premium
Wang Yuanqi ,1642,1715,Landscape After Ni Zan and Huang Gongwang,1714,Works on Paper,"May 17, 2014",China Guardian  Beijing,China Guardian 2014 Spring Auctions - Classical Chinese Painting and Calligraphy,"160,400","288,720","507,264",Premium
Wang Yuanqi ,1642,1715,Cloudy mountain,N/A,Works on Paper,"May 17, 2014",China Guardian  Beijing,China Guardian 2014 Spring Auctions - Classical Chinese Painting and Calligraphy,"128,319","192,479","341,251",Premium
Wang Yuanqi ,1642,1715,Landscape,1700,Works on Paper,"May 17, 2014",China Guardian  Beijing,China Guardian 2014 Spring Auctions - Classical Chinese Painting and Calligraphy,"320,800","481,199",N/A,Bought In
Wang Yuanqi ,1642,1715,Landscape,1686,Works on Paper,"May 03, 2014",Xiling Yinshe Hangzhou,2014 Spring Auction,"79,900","95,880","101,073",Premium
Wang Yuanqi ,1642,1715,Landscape,1712,Works on Paper,"May 03, 2014",Xiling Yinshe Hangzhou,2014 Spring Auction,"76,704","95,880",N/A,Bought In
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"April 06, 2014",Poly International Auction Hong Kong,Classical Chinese Paintings and Calligraphy,"412,479","451,149","474,351",Premium
