Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Wu Zuoren ,1908,1997,Goldfish and Lotus,1981,Works on Paper,"December 01, 2015",Christie's Hong Kong,Fine Chinese Modern Paintings,"15,479","23,219",N/A,Bought In
Wu Zuoren ,1908,1997,Pandas,N/A,Works on Paper,"December 01, 2015",Christie's Hong Kong,Fine Chinese Modern Paintings,"12,899","19,349","16,124",Premium
Li Xiongcai ,1912,2001,Album to Hu Weike,N/A,Works on Paper,"November 16, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Letters and Manuscripts,"9,428","12,571",N/A,Bought In
Wu Zuoren ,1908,1997,Chairman Mao's Speech In Running Script,1964,Works on Paper,"November 15, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Grand View: Chinese Painting Highlight . Modern,"12,571","18,856",N/A,Bought In
Guo Moruo ,1892,1978,Various Subjects,1963,Works on Paper,"November 15, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Grand View: Chinese Painting Highlight . Modern,"125,711","188,566","169,867",Premium
Wu Zuoren ,1908,1997,Northern Beauty,1984,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"39,242","54,939","72,206",Premium
Wu Zuoren ,1908,1997,Buffaloes,N/A,Works on Paper,"November 14, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Modern Chinese Painting and Calligraphy,"12,557","18,836","25,272",Premium
Wu Zuoren ,1908,1997,Goldfish,1977,Works on Paper,"October 07, 2015",China Guardian Hong Kong,China Guardian Hong Kong 2015 Autumn Auctions - Chinese Painting and Calligraphy from the Four Seas (II),"7,742","10,323","9,136",Premium
Wu Zuoren ,1908,1997,Galloping Yaks,1982,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"23,226","32,258","29,032",Premium
Wu Zuoren ,1908,1997,Poem in Xingshu,1962,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"51,613","77,420",N/A,Bought In
Wu Zuoren ,1908,1997,Pigeons,1973,Works on Paper,"October 06, 2015",Sotheby's Hong Kong,Fine Chinese Paintings,"12,903","25,806","24,193",Premium
Wu Zuoren ,1908,1997,Tibet Plateau,1945,Works on Paper,"October 05, 2015",Poly International Auction Hong Kong,Modern and Contemporary Chinese Ink and Works on Paper,"12,904","19,356",N/A,Bought In
Wu Zuoren ,1908,1997,Fishes,N/A,Works on Paper,"September 19, 2015",China Guardian  Beijing,43rd China Guardian Quarterly Auctions - Modern Chinese Painting and Calligraphy II,471,942,"14,805",Premium
Wu Zuoren ,1908,1997,Camel,1974,Works on Paper,"September 17, 2015",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"26,000","40,000","87,500",Premium
Wu Zuoren ,1908,1997,Nu de Dos,1936,Paintings,"September 15, 2015",Galerie Moderne Brussels,Antiquites - Tableaux - Objets d'Art - Meubles Anciens,"1,130","1,696","1,356",Hammer
Wu Zuoren ,1908,1997,Panda,N/A,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"24,167","32,223","42,615",Premium
Wu Zuoren ,1908,1997,Roaming fish,1973,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"19,334","29,001","31,498",Premium
Wu Zuoren ,1908,1997,Fish upward,1973,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"9,667","12,889","11,117",Premium
Wu Zuoren ,1908,1997,Fish,1981,Works on Paper,"July 04, 2015",Xiling Yinshe Hangzhou,2015 Spring Auction,"12,889","19,334","33,351",Premium
Wu Zuoren ,1908,1997,Fishes,N/A,Works on Paper,"June 27, 2015",China Guardian  Beijing,42nd China Guardian Quarterly Auctions - A Collection of Chinese Painting and Calligraphy from Songshi Shanfang,"9,660","14,490","61,099",Premium
